SA3	Region	Median Price	12M Growth (%)	Rent Change (%)	Yield (%)	Buy Affordability	Rent Affordability	10Y Growth (PA)	Latitude	Longitude
Holdfast Bay	Adelaide - South	$637,130	16.82	6	3.83	5.91	26.81	12.00079713	-35.00507398	138.5212268
Holdfast Bay	Adelaide - South	$1,212,750	9.52	6	2.60	11.93	31.02	12.00079713	-35.00507398	138.5212268
Port Adelaide - West	Adelaide - West	$590,000	26.30	16	4.32	6.25	31.89	10.91383812	-34.78677608	138.491868
Port Adelaide - West	Adelaide - West	$850,000	15.67	10	3.67	9.18	33.71	10.91383812	-34.78677608	138.491868
Yorke Peninsula	Barossa - Yorke - Mid North	$569,000	18.92	7	4.48	9.09	40.71	6.603773585	-34.05325474	137.5897629
West Torrens	Adelaide - West	$467,100	16.86	13	5.14	4.48	27.27	10.8	-34.95464636	138.5529247
West Torrens	Adelaide - West	$911,600	15.56	10	3.59	9.28	33.31	10.8	-34.95464636	138.5529247
Eyre Peninsula and South West	South Australia - Outback	$520,000	9.38	6	5.75	3.57	20.50	1.965811966	-34.62278973	135.8492418
Murray and Mallee	South Australia - South East	$490,000	10.64	12	4.88	5.64	27.50	7.727272727	-35.10140087	139.2587178
Port Adelaide - East	Adelaide - North	$649,000	21.94	11	4.88	7.33	42.25	11.76315789	-34.84866246	138.6219287
Port Adelaide - East	Adelaide - North	$765,000	15.18	12	4.30	8.59	36.92	11.76315789	-34.84866246	138.6219287
Port Adelaide - East	Adelaide - North	$803,250	15.18	12	4.13	5.75	23.76	11.76315789	-34.85241187	138.6311945
Port Adelaide - East	Adelaide - North	$649,000	21.94	11	4.88	4.72	27.19	11.76315789	-34.85241187	138.6311945
Adelaide Hills	Adelaide - Central and Hills	$1,100,000	3.35	9	3.00	7.90	23.73	7.8	-34.91837323	138.736909
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$800,000	27.79	12	4.89	6.41	37.10	10.23904382	-34.92126297	138.6320959
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$1,248,000	14.41	11	3.07	10.69	32.82	10.23904382	-34.92126297	138.6320959
West Torrens	Adelaide - West	$467,100	16.86	13	5.14	5.04	30.65	10.8	-34.9662457	138.5325656
West Torrens	Adelaide - West	$1,047,900	15.56	10	3.71	11.63	43.21	10.8	-34.9662457	138.5325656
Barossa	Barossa - Yorke - Mid North	$379,000	25.00	0	4.80	4.81	27.31	10.32258065	-34.46735253	138.9780434
Barossa	Barossa - Yorke - Mid North	$688,600	17.76	9	4.14	7.90	32.72	10.32258065	-34.46735253	138.9780434
Onkaparinga	Adelaide - South	$778,960	12.62	10	3.95	8.11	32.02	11.46627566	-35.05671761	138.5519338
Onkaparinga	Adelaide - South	$0	20.29	18	0.00	7.41	0.00	11.46627566	-35.05671761	138.5519338
Onkaparinga	Adelaide - South	$511,500	20.29	18	4.92	8.34	48.51	11.46627566	-35.12191299	138.4762863
Onkaparinga	Adelaide - South	$660,344	12.62	10	4.00	9.85	39.44	11.46627566	-35.12191299	138.4762863
Adelaide Hills	Adelaide - Central and Hills	$795,000	3.35	9	3.57	6.44	22.98	7.8	-34.97644746	138.854737
Port Adelaide - East	Adelaide - North	$853,200	15.18	12	3.63	9.57	34.71	11.76315789	-34.85243871	138.6430288
Port Adelaide - East	Adelaide - North	$649,000	21.94	11	4.88	7.12	41.04	11.76315789	-34.85243871	138.6430288
Marion	Adelaide - South	$479,000	17.35	9	4.60	7.00	38.08	10.04545455	-35.0068309	138.5445787
Marion	Adelaide - South	$790,000	13.81	10	3.93	11.23	44.10	10.04545455	-35.0068309	138.5445787
Limestone Coast	South Australia - South East	$549,000	5.45	11	2.80	5.45	15.27	7.221633086	-37.88147157	140.7770325
Onkaparinga	Adelaide - South	$689,700	12.62	10	4.47	7.45	33.31	11.46627566	-35.18087013	138.502362
Onkaparinga	Adelaide - South	$545,225	20.29	18	4.06	6.60	31.72	11.46627566	-35.09387102	138.5417572
Onkaparinga	Adelaide - South	$749,900	12.62	10	4.19	8.44	35.36	11.46627566	-35.09387102	138.5417572
Playford	Adelaide - North	$1,136,800	22.58	16	2.17	8.07	17.52	12.8	-34.72180572	138.7452961
Onkaparinga	Adelaide - South	$719,400	12.62	10	4.14	5.40	22.38	11.46627566	-35.13717764	138.5661016
Mid North	Barossa - Yorke - Mid North	$250,000	22.50	10	7.02	3.37	23.64	3.172043011	-32.68963661	138.688637
Port Adelaide - West	Adelaide - West	$590,000	26.30	16	4.32	7.33	37.43	10.91383812	-34.79759923	138.4994311
Port Adelaide - West	Adelaide - West	$759,240	15.67	10	3.82	9.12	34.81	10.91383812	-34.79759923	138.4994311
Port Adelaide - West	Adelaide - West	$598,900	26.30	16	5.56	6.47	42.59	10.91383812	-34.84717094	138.5358058
Port Adelaide - West	Adelaide - West	$699,000	15.67	10	4.15	9.36	38.79	10.91383812	-34.84717094	138.5358058
Charles Sturt	Adelaide - West	$653,400	23.53	8	4.76	7.44	41.87	11.0042735	-34.89880698	138.5857523
Charles Sturt	Adelaide - West	$1,027,140	16.88	8	3.29	11.29	37.18	11.0042735	-34.89880698	138.5857523
Lower North	Barossa - Yorke - Mid North	$400,000	20.00	21	4.75	6.89	32.71	7.333333333	-34.24673333	138.5221309
Limestone Coast	South Australia - South East	$297,440	5.45	11	7.28	3.23	23.49	7.221633086	-36.58966636	140.5218862
Adelaide Hills	Adelaide - Central and Hills	$1,100,000	3.35	9	2.71	7.84	21.27	7.8	-35.05129347	138.8173069
Fleurieu - Kangaroo Island	South Australia - South East	$663,000	4.07	11	2.78	6.66	18.52	8.906942393	-35.33374929	138.5484101
Murray and Mallee	South Australia - South East	$483,839	10.64	12	5.73	5.02	28.79	7.727272727	-34.87592765	139.1573981
Mitcham	Adelaide - South	$490,200	14.13	13	4.37	4.36	22.54	10.54577465	-35.00156021	138.5971371
Mitcham	Adelaide - South	$952,300	22.84	7	3.23	8.99	29.05	10.54577465	-35.00156021	138.5971371
Salisbury	Adelaide - North	$707,245	18.10	12	4.31	7.87	33.95	12.45901639	-34.80913378	138.6567771
Salisbury	Adelaide - North	$535,300	19.51	14	4.36	5.80	29.93	12.45901639	-34.80913378	138.6567771
Salisbury	Adelaide - North	$535,300	19.51	14	4.36	7.31	37.71	12.45901639	-34.8034445	138.6444341
Salisbury	Adelaide - North	$654,000	18.10	12	4.31	9.57	41.27	12.45901639	-34.8034445	138.6444341
Salisbury	Adelaide - North	$410,000	19.51	14	4.81	6.19	35.27	12.45901639	-34.82661156	138.6647739
Salisbury	Adelaide - North	$746,750	18.10	12	4.30	9.18	39.43	12.45901639	-34.82661156	138.6647739
Adelaide Hills	Adelaide - Central and Hills	$980,000	3.35	9	2.46	8.55	21.02	7.8	-34.84460446	138.75335
Campbelltown (SA)	Adelaide - Central and Hills	$919,000	17.86	8	3.52	10.91	38.44	10.82018927	-34.86975421	138.6747561
Campbelltown (SA)	Adelaide - Central and Hills	$580,000	21.51	18	5.16	7.04	42.93	10.82018927	-34.86975421	138.6747561
Salisbury	Adelaide - North	$495,000	19.51	14	4.11	6.69	32.51	12.45901639	-34.78364671	138.6130483
Salisbury	Adelaide - North	$721,400	18.10	12	4.30	8.25	35.44	12.45901639	-34.78364671	138.6130483
Salisbury	Adelaide - North	$493,500	19.51	14	5.08	4.84	29.07	12.45901639	-34.75693467	138.6118213
Salisbury	Adelaide - North	$669,600	18.10	12	4.43	7.09	31.45	12.45901639	-34.75693467	138.6118213
Barossa	Barossa - Yorke - Mid North	$495,000	17.76	9	5.31	6.58	34.94	10.32258065	-34.42957424	138.260138
Murray and Mallee	South Australia - South East	$250,000	10.64	12	9.58	1.83	17.54	7.727272727	-35.33008096	140.6965923
Murray and Mallee	South Australia - South East	$450,000	10.64	12	4.40	4.72	20.76	7.727272727	-34.17641824	140.7954733
Adelaide Hills	Adelaide - Central and Hills	$662,995	3.35	9	4.46	5.84	26.07	7.8	-35.22122622	138.8048281
Marion	Adelaide - South	$590,000	17.35	9	4.27	7.64	38.55	10.04545455	-34.98872243	138.5519074
Marion	Adelaide - South	$936,029	13.81	10	3.70	11.10	41.08	10.04545455	-34.98872243	138.5519074
Unley	Adelaide - Central and Hills	$560,000	19.04	9	5.24	4.19	25.98	8.908122503	-34.94659586	138.6161384
Unley	Adelaide - Central and Hills	$1,399,000	10.42	8	2.74	10.28	28.19	8.908122503	-34.94659586	138.6161384
Fleurieu - Kangaroo Island	South Australia - South East	$495,000	4.07	11	5.42	5.32	28.83	8.906942393	-35.78325266	137.2559767
Mitcham	Adelaide - South	$490,200	14.13	13	4.37	5.89	30.41	10.54577465	-35.0031826	138.5887858
Mitcham	Adelaide - South	$907,200	22.84	7	3.70	11.25	41.64	10.54577465	-35.0031826	138.5887858
Yorke Peninsula	Barossa - Yorke - Mid North	$450,000	18.92	7	4.55	6.24	28.41	6.603773585	-34.03806854	137.8860077
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$492,480	27.79	12	4.88	6.00	34.65	10.23904382	-34.89847305	138.6427215
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$1,080,000	14.41	11	2.65	14.09	44.20	10.23904382	-34.89847305	138.6427215
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$607,130	27.79	12	4.48	6.05	32.05	10.23904382	-34.90499727	138.6442724
Norwood - Payneham - St Peters	Adelaide - Central and Hills	$1,207,283	14.41	11	2.76	12.77	35.24	10.23904382	-34.90499727	138.6442724
Murray and Mallee	South Australia - South East	$410,000	10.64	12	6.65	5.51	36.65	7.727272727	-35.36920518	139.953656
Playford	Adelaide - North	$775,000	22.58	16	3.12	24.90	91.88	12.8	-34.69568415	138.6023816
Playford	Adelaide - North	$650,000	22.58	16	4.69	6.23	29.20	12.8	-34.66253692	138.6187251
Fleurieu - Kangaroo Island	South Australia - South East	$495,000	4.07	11	5.42	6.09	33.00	8.906942393	-35.72852055	137.9441136
Charles Sturt	Adelaide - West	$555,500	23.53	8	5.06	7.14	42.71	11.0042735	-34.85866868	138.530989
Charles Sturt	Adelaide - West	$764,400	16.88	8	3.77	10.20	38.44	11.0042735	-34.85866868	138.530989
Limestone Coast	South Australia - South East	$425,000	5.45	11	4.02	4.45	17.91	7.221633086	-37.40175905	140.8834542
Limestone Coast	South Australia - South East	$185,000	16.07	7	0.00	0.00	17.53	7.221633086	-37.40175905	140.8834542
Eyre Peninsula and South West	South Australia - Outback	$525,000	9.38	6	7.43	3.62	31.82	1.965811966	-31.98022441	133.0182385
Barossa	Barossa - Yorke - Mid North	$677,200	17.76	9	3.94	4.70	18.52	10.32258065	-34.47660107	139.0701801
Lower North	Barossa - Yorke - Mid North	$584,000	20.00	21	5.56	3.22	17.88	7.333333333	-33.92230323	138.6448585
Mid North	Barossa - Yorke - Mid North	$220,000	22.50	10	7.80	4.15	32.34	3.172043011	-32.96916776	138.853485
Port Adelaide - West	Adelaide - West	$585,000	26.30	16	4.29	6.89	34.92	10.91383812	-34.83116813	138.4989282
Port Adelaide - West	Adelaide - West	$833,250	15.67	10	3.60	10.39	44.21	10.91383812	-34.83116813	138.4989282
Adelaide Hills	Adelaide - Central and Hills	$1,087,560	3.35	9	3.84	6.42	24.63	7.8	-34.97925535	138.7321182
Limestone Coast	South Australia - South East	$550,000	5.45	11	4.51	7.41	39.52	7.221633086	-36.86953484	139.82135
Murray and Mallee	South Australia - South East	$250,000	10.64	12	9.58	2.46	23.55	7.727272727	-35.32300707	140.8757928
West Torrens	Adelaide - West	$949,000	15.56	10	3.27	10.53	34.40	10.8	-34.96060392	138.5545253
West Torrens	Adelaide - West	$445,000	16.86	13	5.57	4.27	28.16	10.8	-34.96060392	138.5545253
Marion	Adelaide - South	$590,000	17.35	9	4.27	5.95	29.99	10.04545455	-34.97519115	138.5512103
Marion	Adelaide - South	$903,498	13.81	10	3.41	9.37	31.96	10.04545455	-34.97519115	138.5512103
Lower North	Barossa - Yorke - Mid North	$369,000	20.00	21	5.89	5.06	29.79	7.333333333	-34.08639511	139.0617045
Yorke Peninsula	Barossa - Yorke - Mid North	$450,000	18.92	7	5.20	13.90	85.45	6.603773585	-34.43852142	137.5124107
Yorke Peninsula	Barossa - Yorke - Mid North	$465,000	18.92	7	5.17	6.23	32.22	6.603773585	-34.94485191	137.3332413
Eyre Peninsula and South West	South Australia - Outback	$520,000	9.38	6	5.75	3.80	25.85	1.965811966	-34.5691143	135.877533
Salisbury	Adelaide - North	$506,000	19.51	14	4.53	7.17	38.37	12.45901639	-34.82372837	138.6273926
Salisbury	Adelaide - North	$753,500	18.10	12	4.03	9.76	39.35	12.45901639	-34.82372837	138.6273926
Port Adelaide - West	Adelaide - West	$730,454	15.67	10	4.36	9.78	42.63	10.91383812	-34.83458805	138.5121038
Port Adelaide - West	Adelaide - West	$598,900	26.30	16	5.56	6.43	42.28	10.91383812	-34.83458805	138.5121038
Outback - North and East	South Australia - Outback	$257,550	2.08	3	7.30	3.50	30.22	0.560344828	-32.49525906	137.7879856
Outback - North and East	South Australia - Outback	$285,000	2.08	3	7.25	2.92	21.20	0.560344828	-32.61475955	137.689735
Lower North	Barossa - Yorke - Mid North	$585,000	20.00	21	4.33	8.81	38.17	7.333333333	-33.66234039	137.9752391
Fleurieu - Kangaroo Island	South Australia - South East	$895,000	4.07	11	3.10	12.20	37.83	8.906942393	-35.504235	138.6725789
Fleurieu - Kangaroo Island	South Australia - South East	$179,000	15.66	0	3.91	7.05	32.62	8.906942393	-35.504235	138.6725789
Mid North	Barossa - Yorke - Mid North	$250,000	22.50	10	7.02	3.55	24.90	3.172043011	-33.00538298	138.0158762
Yorke Peninsula	Barossa - Yorke - Mid North	$769,300	18.92	7	4.33	7.13	30.91	6.603773585	-34.08244014	137.5582636
Eyre Peninsula and South West	South Australia - Outback	$338,100	-3.13	12	5.05	4.45	26.55	1.965811966	-34.72859215	135.8560132
Eyre Peninsula and South West	South Australia - Outback	$490,000	9.38	6	5.41	5.78	37.01	1.965811966	-34.72859215	135.8560132
Limestone Coast	South Australia - South East	$549,000	5.45	11	2.80	8.90	24.95	7.221633086	-38.0384003	140.6936908
Murray and Mallee	South Australia - South East	$483,839	10.64	12	5.73	6.68	38.32	7.727272727	-34.92555807	139.3043525
Yorke Peninsula	Barossa - Yorke - Mid North	$465,000	18.92	7	5.17	8.38	43.37	6.603773585	-35.10140104	137.5252998
Eyre Peninsula and South West	South Australia - Outback	$520,000	9.38	6	5.75	7.27	41.79	1.965811966	-34.08285585	136.2982596
Onkaparinga	Adelaide - South	$511,500	20.29	18	4.92	6.53	37.98	11.46627566	-35.15346333	138.4790913
Onkaparinga	Adelaide - South	$757,167	12.62	10	3.60	9.62	34.59	11.46627566	-35.15346333	138.4790913
Onkaparinga	Adelaide - South	$685,000	12.62	10	3.70	8.82	32.61	11.46627566	-35.16481822	138.4849308
Onkaparinga	Adelaide - South	$793,600	20.29	18	4.63	6.45	35.29	11.46627566	-35.16481822	138.4849308
Mid North	Barossa - Yorke - Mid North	$415,000	22.50	10	5.76	5.89	40.17	3.172043011	-33.20916277	138.0273053
Mid North	Barossa - Yorke - Mid North	$199,000	22.50	10	8.88	4.06	36.01	3.172043011	-33.16004029	137.9803252
Yorke Peninsula	Barossa - Yorke - Mid North	$450,000	18.92	7	5.20	6.36	33.08	6.603773585	-34.51176486	137.512164
Yorke Peninsula	Barossa - Yorke - Mid North	$450,000	18.92	7	5.20	6.44	33.50	6.603773585	-34.77941633	137.8355036
Lower North	Barossa - Yorke - Mid North	$400,000	20.00	21	4.75	6.84	32.50	7.333333333	-34.19435669	138.2047921
Onkaparinga	Adelaide - South	$750,000	12.62	10	4.23	8.53	36.07	11.46627566	-35.2578899	138.465506
Yorke Peninsula	Barossa - Yorke - Mid North	$450,000	18.92	7	5.20	8.42	43.76	6.603773585	-34.3153513	137.9941951
Prospect - Walkerville	Adelaide - Central and Hills	$1,201,200	16.82	9	2.58	10.24	26.41	11.06384723	-34.88293214	138.5929014
Prospect - Walkerville	Adelaide - Central and Hills	$583,000	20.00	16	5.30	4.23	26.49	11.06384723	-34.88293214	138.5929014
Adelaide Hills	Adelaide - Central and Hills	$825,880	3.35	9	3.17	6.13	19.40	7.8	-35.22763048	138.7274103
Murray and Mallee	South Australia - South East	$429,000	10.64	12	8.32	1.82	15.10	7.727272727	-34.4297029	140.4320877
Port Adelaide - West	Adelaide - West	$598,900	26.30	16	5.56	7.09	46.64	10.91383812	-34.86192244	138.510426
Port Adelaide - West	Adelaide - West	$811,800	15.67	10	3.55	12.40	43.99	10.91383812	-34.86192244	138.510426
Outback - North and East	South Australia - Outback	$220,000	2.08	3	7.49	4.00	29.94	0.560344828	-32.35643898	138.0513331
Murray and Mallee	South Australia - South East	$375,000	10.64	12	5.53	3.60	19.88	7.727272727	-34.16568725	139.9245271
Murray and Mallee	South Australia - South East	$375,000	10.64	12	5.53	3.74	20.66	7.727272727	-34.19319002	139.9076126
Barossa	Barossa - Yorke - Mid North	$495,000	17.76	9	5.31	4.47	23.73	10.32258065	-34.48454297	138.580136
Mid North	Barossa - Yorke - Mid North	$322,420	22.50	10	5.46	5.42	29.54	3.172043011	-33.53487907	138.2003778
Tea Tree Gully	Adelaide - North	$500,000	16.99	14	3.39	5.31	21.29	11.08108108	-34.81151041	138.7068433
Tea Tree Gully	Adelaide - North	$749,000	15.56	9	4.17	6.64	27.70	11.08108108	-34.81151041	138.7068433
Gawler - Two Wells	Adelaide - North	$759,100	18.73	17	4.03	5.70	22.96	9.02403496	-34.59985009	138.7293342
Limestone Coast	South Australia - South East	$530,000	5.45	11	3.68	6.64	24.40	7.221633086	-37.53010235	140.2166005
Murray and Mallee	South Australia - South East	$469,000	34.00	8	4.41	5.28	27.53	7.727272727	-34.16289348	140.7461858
Murray and Mallee	South Australia - South East	$460,000	10.64	12	5.13	6.32	32.43	7.727272727	-34.16289348	140.7461858
Murray and Mallee	South Australia - South East	$475,000	10.64	12	5.88	4.43	26.07	7.727272727	-34.12230954	140.7373331
Murray and Mallee	South Australia - South East	$475,000	10.64	12	5.88	3.68	21.65	7.727272727	-34.2106577	140.7177352
Murray and Mallee	South Australia - South East	$475,000	10.64	12	5.88	3.67	21.58	7.727272727	-34.16397838	140.6989555
Charles Sturt	Adelaide - West	$653,400	23.53	8	4.76	9.16	51.55	11.0042735	-34.89171243	138.57968
Charles Sturt	Adelaide - West	$1,027,140	16.88	8	3.29	13.90	45.77	11.0042735	-34.89171243	138.57968
Onkaparinga	Adelaide - South	$545,225	20.29	18	4.06	6.80	32.69	11.46627566	-35.0966605	138.5221134
Onkaparinga	Adelaide - South	$725,000	12.62	10	4.21	8.22	34.56	11.46627566	-35.0966605	138.5221134
Onkaparinga	Adelaide - South	$545,225	20.29	18	4.06	7.54	36.21	11.46627566	-35.08798244	138.5527239
Onkaparinga	Adelaide - South	$752,220	12.62	10	4.28	9.58	41.07	11.46627566	-35.08798244	138.5527239
Lower North	Barossa - Yorke - Mid North	$584,000	20.00	21	5.56	6.42	35.70	7.333333333	-34.13924324	138.6842953
West Torrens	Adelaide - West	$541,680	16.86	13	4.83	5.95	33.98	10.8	-34.93869386	138.5619021
West Torrens	Adelaide - West	$999,000	15.56	10	3.32	11.23	37.30	10.8	-34.93869386	138.5619021
Tea Tree Gully	Adelaide - North	$485,000	16.99	14	4.84	6.35	36.34	11.08108108	-34.82170574	138.7038296
Tea Tree Gully	Adelaide - North	$737,610	15.56	9	4.30	8.96	38.50	11.08108108	-34.82170574	138.7038296
Charles Sturt	Adelaide - West	$653,400	23.53	8	4.76	7.28	40.96	11.0042735	-34.89453598	138.5704018
Charles Sturt	Adelaide - West	$1,027,140	16.88	8	3.29	11.05	36.37	11.0042735	-34.89453598	138.5704018
Mid North	Barossa - Yorke - Mid North	$279,000	22.50	10	0.00	0.00	23.15	3.172043011	-33.19440245	137.9702977
Mid North	Barossa - Yorke - Mid North	$511,780	22.50	10	0.00	0.00	23.83	3.172043011	-33.21541192	137.9737087
Murray and Mallee	South Australia - South East	$490,000	10.64	12	4.88	5.52	26.89	7.727272727	-35.09992462	139.2992273
Lower North	Barossa - Yorke - Mid North	$584,000	20.00	21	5.56	5.72	31.83	7.333333333	-34.16710519	138.7692772
Limestone Coast	South Australia - South East	$699,000	5.45	11	3.50	7.78	27.19	7.221633086	-37.21527552	139.836042
Lower North	Barossa - Yorke - Mid North	$369,000	20.00	21	5.89	7.39	43.53	7.333333333	-33.97977142	139.0863017
Murray and Mallee	South Australia - South East	$610,000	10.64	12	3.58	7.56	27.07	7.727272727	-35.00024911	139.1028088
Limestone Coast	South Australia - South East	$375,000	5.45	11	5.05	4.12	20.78	7.221633086	-37.5790022	140.4053834
Murray and Mallee	South Australia - South East	$490,000	10.64	12	4.88	5.68	27.68	7.727272727	-35.10985819	139.1988494
Burnside	Adelaide - Central and Hills	$675,000	8.34	13	4.66	3.91	21.57	9.070336391	-34.93038008	138.6282608
Burnside	Adelaide - Central and Hills	$1,700,000	15.48	7	2.44	10.79	26.31	9.070336391	-34.93038008	138.6282608
Barossa	Barossa - Yorke - Mid North	$665,000	17.76	9	3.87	5.75	22.27	10.32258065	-34.55848325	138.8422311
Limestone Coast	South Australia - South East	$550,000	5.45	11	4.51	6.91	31.16	7.221633086	-36.81983523	139.8553541
Port Adelaide - West	Adelaide - West	$740,000	15.67	10	3.79	9.16	34.75	10.91383812	-34.85228439	138.5213974
Port Adelaide - West	Adelaide - West	$598,900	26.30	16	5.56	6.02	39.57	10.91383812	-34.85228439	138.5213974
Gawler - Two Wells	Adelaide - North	$759,100	18.73	17	4.03	5.57	22.44	9.02403496	-34.53472135	138.7479053
Burnside	Adelaide - Central and Hills	$659,450	8.34	13	3.88	4.91	22.52	9.070336391	-34.92184324	138.675463
Burnside	Adelaide - Central and Hills	$1,585,000	15.48	7	2.45	10.88	31.53	9.070336391	-34.92184324	138.675463
Campbelltown (SA)	Adelaide - Central and Hills	$817,830	21.51	18	5.56	4.67	30.71	10.82018927	-34.89356865	138.6912503
